"","Date","Count","Hour","Temp","Humidity","Wind_speed","Visibility","Dew_Point","Solar_Radiation","Rainfall","Snowfall","Seasons","Holiday","Functioning"
"1263","18/02/2018",213,20,0.6,33,1.9,2000,-13.8,0,0,0,"Winter","No Holiday","Yes"
"1264","18/02/2018",226,21,0.2,32,1.1,1951,-14.5,0,0,0,"Winter","No Holiday","Yes"
"1265","18/02/2018",238,19,1.5,30,2.6,2000,-14.2,0,0,0,"Winter","No Holiday","Yes"
"1266","18/02/2018",263,12,2.2,17,1,1979,-20.4,1.75,0,0,"Winter","No Holiday","Yes"
"1267","18/02/2018",310,18,2.8,25,3,2000,-15.3,0.22,0,0,"Winter","No Holiday","Yes"
"1268","18/02/2018",337,13,3.7,17,1.4,2000,-19.1,1.98,0,0,"Winter","No Holiday","Yes"
"1269","18/02/2018",354,17,4.2,17,2.5,1990,-18.7,0.66,0,0,"Winter","No Holiday","Yes"
"1270","18/02/2018",372,14,4.1,17,1.8,1996,-18.8,1.87,0,0,"Winter","No Holiday","Yes"
"1271","18/02/2018",404,16,5.1,16,1.8,1998,-18.7,1.17,0,0,"Winter","No Holiday","Yes"
"1272","18/02/2018",440,15,5,16,2,1970,-18.8,1.42,0,0,"Winter","No Holiday","Yes"
"1273","18/12/2017",27,5,-5.3,81,0.9,923,-8,0,0,0.8,"Winter","No Holiday","Yes"
"1274","18/12/2017",29,4,-5.4,81,0.7,270,-8.1,0,0,0.7,"Winter","No Holiday","Yes"
"1275","18/12/2017",32,3,-5.3,76,1,767,-8.8,0,0.3,0.5,"Winter","No Holiday","Yes"
"1276","18/12/2017",36,10,-3.7,87,1,541,-5.5,0.03,0,4.8,"Winter","No Holiday","Yes"
"1277","18/12/2017",38,2,-5,65,0.4,990,-10.5,0,0,0.2,"Winter","No Holiday","Yes"
"1278","18/12/2017",44,11,-2.9,85,1.2,243,-5,0.06,0,4.8,"Winter","No Holiday","Yes"
"1279","18/12/2017",45,6,-5.2,85,0.9,271,-7.3,0,0.4,1.3,"Winter","No Holiday","Yes"
"1280","18/12/2017",52,9,-4.3,89,1,59,-5.8,0,1.6,4,"Winter","No Holiday","Yes"
"1281","18/12/2017",62,12,-1.8,83,1.2,351,-4.3,0.09,1.1,5.1,"Winter","No Holiday","Yes"
"1282","18/12/2017",76,13,-0.9,84,1.2,333,-3.2,0.09,0,5,"Winter","No Holiday","Yes"
"1283","18/12/2017",96,7,-5,85,0.7,186,-7.1,0,0,1.8,"Winter","No Holiday","Yes"
"1284","18/12/2017",97,1,-5.3,48,0.4,1664,-14.6,0,0,0,"Winter","No Holiday","Yes"
"1285","18/12/2017",116,14,0.5,76,0.9,364,-3.2,0.17,0,4.2,"Winter","No Holiday","Yes"
"1286","18/12/2017",128,23,0.1,81,2.9,551,-2.7,0,0,2.6,"Winter","No Holiday","Yes"
"1287","18/12/2017",137,15,1.6,73,0.9,421,-2.7,0.6,0,3.2,"Winter","No Holiday","Yes"
"1288","18/12/2017",146,8,-4.6,86,1.2,508,-6.5,0,0,2,"Winter","No Holiday","Yes"
"1289","18/12/2017",148,21,2.8,73,2.4,831,-1.5,0,0,2.6,"Winter","No Holiday","Yes"
"1290","18/12/2017",151,0,-5.9,50,0.6,2000,-14.6,0,0,0,"Winter","No Holiday","Yes"
"1291","18/12/2017",160,22,1.5,82,2.4,537,-1.2,0,0,2.6,"Winter","No Holiday","Yes"
"1292","18/12/2017",165,20,3.3,65,3.2,1172,-2.6,0,0,2.7,"Winter","No Holiday","Yes"
"1293","18/12/2017",175,17,0.4,84,0.8,317,-1.9,0.15,0,2.7,"Winter","No Holiday","Yes"
"1294","18/12/2017",181,16,1.8,76,0.8,410,-1.9,0.47,0,2.7,"Winter","No Holiday","Yes"
"1295","18/12/2017",198,19,1.3,65,1.1,1122,-4.5,0,0,2.7,"Winter","No Holiday","Yes"
"1296","18/12/2017",281,18,0,88,0.6,277,-1.7,0,0,2.7,"Winter","No Holiday","Yes"
"1297","19/01/2018",58,4,-0.7,45,1.4,1241,-11.1,0,0,0,"Winter","No Holiday","Yes"
"1298","19/01/2018",61,5,-1.4,47,1.4,1301,-11.2,0,0,0,"Winter","No Holiday","Yes"
"1299","19/01/2018",93,3,-0.6,43,1.7,1316,-11.6,0,0,0,"Winter","No Holiday","Yes"
"1300","19/01/2018",140,2,-0.3,44,1.7,1295,-11.1,0,0,0,"Winter","No Holiday","Yes"
"1301","19/01/2018",151,6,-1.8,49,1.4,1359,-11.1,0,0,0,"Winter","No Holiday","Yes"
"1302","19/01/2018",207,1,0,43,1.7,1250,-11.1,0,0,0,"Winter","No Holiday","Yes"
"1303","19/01/2018",211,0,0.3,45,1.8,1154,-10.2,0,0,0,"Winter","No Holiday","Yes"
"1304","19/01/2018",236,23,-0.5,59,0.9,1487,-7.5,0,0,0,"Winter","No Holiday","Yes"
"1305","19/01/2018",255,10,0,29,1.3,1592,-15.9,0.52,0,0,"Winter","No Holiday","Yes"
"1306","19/01/2018",283,11,2.2,20,0.6,1794,-18.5,0.83,0,0,"Winter","No Holiday","Yes"
"1307","19/01/2018",292,22,0,56,0.8,1544,-7.7,0,0,0,"Winter","No Holiday","Yes"
"1308","19/01/2018",331,21,0.5,52,0.8,1595,-8.2,0,0,0,"Winter","No Holiday","Yes"
"1309","19/01/2018",334,7,-2,49,1.9,1281,-11.3,0,0,0,"Winter","No Holiday","Yes"
"1310","19/01/2018",341,12,4.3,28,1.5,1858,-12.6,0.98,0,0,"Winter","No Holiday","Yes"
"1311","19/01/2018",341,13,4.7,26,2.6,1370,-13.2,1.11,0,0,"Winter","No Holiday","Yes"
"1312","19/01/2018",342,20,1.2,51,0.6,1544,-7.8,0,0,0,"Winter","No Holiday","Yes"
"1313","19/01/2018",349,14,4.7,24,3.6,1552,-14.2,1.08,0,0,"Winter","No Holiday","Yes"
"1314","19/01/2018",381,15,5.4,25,2.4,1686,-13.1,0.9,0,0,"Winter","No Holiday","Yes"
"1315","19/01/2018",387,9,-2.1,42,1.3,1519,-13.3,0.17,0,0,"Winter","No Holiday","Yes"
"1316","19/01/2018",390,16,4.9,27,2.8,1648,-12.5,0.65,0,0,"Winter","No Holiday","Yes"
"1317","19/01/2018",468,17,4.1,34,3.1,1810,-10.3,0.28,0,0,"Winter","No Holiday","Yes"
"1318","19/01/2018",471,19,2,48,1.8,1519,-7.8,0,0,0,"Winter","No Holiday","Yes"
"1319","19/01/2018",648,8,-2.5,50,1,1281,-11.5,0,0,0,"Winter","No Holiday","Yes"
"1320","19/01/2018",702,18,2.9,45,1.6,1629,-7.8,0.04,0,0,"Winter","No Holiday","Yes"
"1321","19/02/2018",42,3,-1.4,41,1.6,1870,-12.9,0,0,0,"Winter","No Holiday","Yes"
"1322","19/02/2018",50,4,-1.9,44,0.7,1907,-12.5,0,0,0,"Winter","No Holiday","Yes"
"1323","19/02/2018",59,2,-1.4,41,1.1,1582,-12.9,0,0,0,"Winter","No Holiday","Yes"
"1324","19/02/2018",59,5,-1.8,44,0.5,1862,-12.4,0,0,0,"Winter","No Holiday","Yes"
"1325","19/02/2018",101,1,-1.4,42,1.1,1805,-12.6,0,0,0,"Winter","No Holiday","Yes"
"1326","19/02/2018",139,6,-1.4,46,0.3,1651,-11.5,0,0,0,"Winter","No Holiday","Yes"
"1327","19/02/2018",148,0,-1.1,39,1.7,1832,-13.3,0,0,0,"Winter","No Holiday","Yes"
"1328","19/02/2018",218,23,0.5,73,1.5,465,-3.7,0,0,0,"Winter","No Holiday","Yes"
"1329","19/02/2018",235,10,2.6,45,1.2,1230,-8.1,1.17,0,0,"Winter","No Holiday","Yes"
"1330","19/02/2018",314,11,4.3,44,2.3,1091,-6.9,1.77,0,0,"Winter","No Holiday","Yes"
"1331","19/02/2018",332,13,5.1,41,1.8,1097,-7,1.03,0,0,"Winter","No Holiday","Yes"
"1332","19/02/2018",347,9,-0.6,43,0.5,1596,-11.6,0.52,0,0,"Winter","No Holiday","Yes"
"1333","19/02/2018",349,7,-0.9,45,0.9,1820,-11.3,0,0,0,"Winter","No Holiday","Yes"
"1334","19/02/2018",357,22,1,69,0.7,525,-4,0,0,0,"Winter","No Holiday","Yes"
"1335","19/02/2018",361,12,4.7,43,2.1,1131,-6.8,1.38,0,0,"Winter","No Holiday","Yes"
"1336","19/02/2018",373,14,5.6,38,1.6,1087,-7.6,1.1,0,0,"Winter","No Holiday","Yes"
"1337","19/02/2018",388,21,1.8,63,1.2,604,-4.5,0,0,0,"Winter","No Holiday","Yes"
"1338","19/02/2018",392,15,6.3,35,2.6,991,-8,1.2,0,0,"Winter","No Holiday","Yes"
"1339","19/02/2018",403,16,6.3,35,2.9,1117,-8,1.1,0,0,"Winter","No Holiday","Yes"
"1340","19/02/2018",417,20,2.4,60,1.9,661,-4.5,0,0,0,"Winter","No Holiday","Yes"
"1341","19/02/2018",522,17,5.7,36,3,1073,-8.2,0.57,0,0,"Winter","No Holiday","Yes"
"1342","19/02/2018",533,19,3.6,55,1.6,728,-4.6,0,0,0,"Winter","No Holiday","Yes"
"1343","19/02/2018",646,8,-1.2,51,0.8,1800,-10,0.05,0,0,"Winter","No Holiday","Yes"
"1344","19/02/2018",819,18,4.7,43,2.4,938,-6.8,0.19,0,0,"Winter","No Holiday","Yes"
"1345","19/12/2017",39,4,-2.9,59,1.8,1286,-9.8,0,0,2.6,"Winter","No Holiday","Yes"
"1346","19/12/2017",55,3,-2.8,58,1.6,1315,-9.9,0,0,2.6,"Winter","No Holiday","Yes"
"1347","19/12/2017",55,5,-3.9,66,0.7,1209,-9.3,0,0,2.6,"Winter","No Holiday","Yes"
"1348","19/12/2017",78,6,-4.3,70,1.6,1169,-8.9,0,0,2.6,"Winter","No Holiday","Yes"
"1349","19/12/2017",93,2,-2.7,72,0.9,990,-7,0,0,2.6,"Winter","No Holiday","Yes"
"1350","19/12/2017",122,0,-1,73,2.3,881,-5.2,0,0,2.6,"Winter","No Holiday","Yes"
"1351","19/12/2017",122,1,-2,72,0.8,979,-6.3,0,0,2.6,"Winter","No Holiday","Yes"
"1352","19/12/2017",149,23,-5.8,57,1.7,2000,-12.9,0,0,2,"Winter","No Holiday","Yes"
"1353","19/12/2017",151,10,-4.6,41,2.8,1815,-15.8,0.57,0,2.5,"Winter","No Holiday","Yes"
"1354","19/12/2017",165,7,-4.4,64,2.8,1367,-10.1,0,0,2.6,"Winter","No Holiday","Yes"
"1355","19/12/2017",174,11,-3.5,35,2.2,1742,-16.7,0.87,0,2.5,"Winter","No Holiday","Yes"
"1356","19/12/2017",178,14,-2.2,23,3.7,1971,-20.5,1.09,0,2.2,"Winter","No Holiday","Yes"
"1357","19/12/2017",189,13,-2.2,25,3.2,1970,-19.6,1.17,0,2.2,"Winter","No Holiday","Yes"
"1358","19/12/2017",191,12,-2.5,31,2.6,1778,-17.3,1.08,0,2.3,"Winter","No Holiday","Yes"
"1359","19/12/2017",195,15,-1.3,26,3,2000,-18.3,0.91,0,2.1,"Winter","No Holiday","Yes"
"1360","19/12/2017",199,9,-5.3,48,2.6,1810,-14.6,0.18,0,2.5,"Winter","No Holiday","Yes"
"1361","19/12/2017",211,16,-1.8,31,3.1,1993,-16.7,0.56,0,2,"Winter","No Holiday","Yes"
"1362","19/12/2017",213,22,-5.5,56,1.5,2000,-12.9,0,0,2,"Winter","No Holiday","Yes"
"1363","19/12/2017",224,21,-5,57,1.9,2000,-12.2,0,0,2,"Winter","No Holiday","Yes"
"1364","19/12/2017",225,20,-4.9,55,2,2000,-12.5,0,0,2,"Winter","No Holiday","Yes"
"1365","19/12/2017",256,17,-2.7,35,1.8,2000,-16,0.18,0,2,"Winter","No Holiday","Yes"
"1366","19/12/2017",276,19,-4.5,51,2,2000,-13.1,0,0,2,"Winter","No Holiday","Yes"
"1367","19/12/2017",384,18,-3.8,42,3.3,2000,-14.8,0,0,2,"Winter","No Holiday","Yes"
"1368","19/12/2017",390,8,-5.2,58,2.2,1594,-12.1,0,0,2.5,"Winter","No Holiday","Yes"
"1369","20/01/2018",50,6,-0.1,60,0.4,1080,-6.9,0,0,0,"Winter","No Holiday","Yes"
"1370","20/01/2018",56,5,-0.3,62,0.6,862,-6.7,0,0,0,"Winter","No Holiday","Yes"
"1371","20/01/2018",89,4,-0.7,65,0.6,1226,-6.4,0,0,0,"Winter","No Holiday","Yes"
"1372","20/01/2018",101,7,0.2,60,0.3,1145,-6.6,0,0,0,"Winter","No Holiday","Yes"
"1373","20/01/2018",118,3,-0.9,65,0.2,1359,-6.6,0,0,0,"Winter","No Holiday","Yes"
"1374","20/01/2018",164,23,0.8,53,1.7,382,-7.7,0,0,0,"Winter","No Holiday","Yes"
"1375","20/01/2018",191,8,0.3,63,0.4,1140,-5.9,0,0,0,"Winter","No Holiday","Yes"
"1376","20/01/2018",216,2,-0.9,65,0.6,1369,-6.6,0,0,0,"Winter","No Holiday","Yes"
"1377","20/01/2018",219,20,2.9,66,1.2,173,-2.8,0,0,0,"Winter","No Holiday","Yes"
"1378","20/01/2018",220,21,2.1,48,2.8,346,-7.7,0,0,0,"Winter","No Holiday","Yes"
"1379","20/01/2018",223,19,3.5,66,1.7,187,-2.2,0,0,0,"Winter","No Holiday","Yes"
"1380","20/01/2018",228,0,-0.6,60,0.6,1433,-7.4,0,0,0,"Winter","No Holiday","Yes"
"1381","20/01/2018",232,22,1.5,48,2.4,422,-8.3,0,0,0,"Winter","No Holiday","Yes"
"1382","20/01/2018",234,9,0.9,63,0.9,1090,-5.3,0.07,0,0,"Winter","No Holiday","Yes"
"1383","20/01/2018",258,1,-0.9,64,0.4,1273,-6.8,0,0,0,"Winter","No Holiday","Yes"
"1384","20/01/2018",259,10,2.1,60,1.2,1005,-4.8,0.3,0,0,"Winter","No Holiday","Yes"
"1385","20/01/2018",283,18,4.6,55,3.2,232,-3.6,0.03,0,0,"Winter","No Holiday","Yes"
"1386","20/01/2018",285,11,3.7,59,1.8,978,-3.5,0.51,0,0,"Winter","No Holiday","Yes"
"1387","20/01/2018",325,12,5.3,55,2.6,904,-3,0.85,0,0,"Winter","No Holiday","Yes"
"1388","20/01/2018",334,14,5.9,61,3.2,623,-1,0.52,0,0,"Winter","No Holiday","Yes"
"1389","20/01/2018",352,16,6.6,42,3,355,-5.4,0.48,0,0,"Winter","No Holiday","Yes"
"1390","20/01/2018",356,13,6.3,55,3,792,-2,0.85,0,0,"Winter","No Holiday","Yes"
"1391","20/01/2018",377,17,5.7,53,1.8,276,-3.1,0.22,0,0,"Winter","No Holiday","Yes"
"1392","20/01/2018",406,15,6.3,55,3,355,-2,0.68,0,0,"Winter","No Holiday","Yes"
"1393","20/02/2018",63,3,-1.3,80,0.7,392,-4.3,0,0,0,"Winter","No Holiday","Yes"
"1394","20/02/2018",64,4,-1.6,83,0.6,368,-4.1,0,0,0,"Winter","No Holiday","Yes"
"1395","20/02/2018",79,5,-1.8,82,1.3,375,-4.4,0,0,0,"Winter","No Holiday","Yes"
"1396","20/02/2018",115,2,-0.8,76,0.8,421,-4.5,0,0,0,"Winter","No Holiday","Yes"
"1397","20/02/2018",164,6,-2.1,82,1.8,381,-4.7,0,0,0,"Winter","No Holiday","Yes"
"1398","20/02/2018",172,1,-0.5,76,1.6,402,-4.2,0,0,0,"Winter","No Holiday","Yes"
"1399","20/02/2018",177,0,0,75,2.3,394,-3.9,0,0,0,"Winter","No Holiday","Yes"
"1400","20/02/2018",242,23,-0.5,26,3.3,2000,-17.7,0,0,0,"Winter","No Holiday","Yes"
"1401","20/02/2018",265,10,1.1,38,3.1,1184,-11.6,1.13,0,0,"Winter","No Holiday","Yes"
"1402","20/02/2018",319,22,0.5,22,2.9,2000,-18.8,0,0,0,"Winter","No Holiday","Yes"
"1403","20/02/2018",322,11,2.8,35,3.9,1265,-11.1,1.71,0,0,"Winter","No Holiday","Yes"
"1404","20/02/2018",335,14,5,20,3.7,1866,-16.1,2.12,0,0,"Winter","No Holiday","Yes"
"1405","20/02/2018",356,12,4,23,3.5,1785,-15.3,2.03,0,0,"Winter","No Holiday","Yes"
"1406","20/02/2018",358,20,1.8,19,3.1,2000,-19.4,0,0,0,"Winter","No Holiday","Yes"
"1407","20/02/2018",370,13,4.2,22,3.9,1812,-15.6,2.21,0,0,"Winter","No Holiday","Yes"
"1408","20/02/2018",384,9,-1.4,56,1.4,709,-9,0.54,0,0,"Winter","No Holiday","Yes"
"1409","20/02/2018",393,16,5.1,17,3.4,2000,-18,1.2,0,0,"Winter","No Holiday","Yes"
"1410","20/02/2018",404,7,-2.2,76,1.9,527,-5.8,0,0,0,"Winter","No Holiday","Yes"
"1411","20/02/2018",415,21,1.1,21,1.6,2000,-18.8,0,0,0,"Winter","No Holiday","Yes"
"1412","20/02/2018",431,15,5.4,18,3.7,1940,-17,1.82,0,0,"Winter","No Holiday","Yes"
"1413","20/02/2018",514,17,3.9,19,3.6,2000,-17.6,0.58,0,0,"Winter","No Holiday","Yes"
"1414","20/02/2018",522,19,2.5,21,2.2,2000,-17.6,0,0,0,"Winter","No Holiday","Yes"
"1415","20/02/2018",727,8,-2.1,71,1.7,610,-6.6,0.06,0,0,"Winter","No Holiday","Yes"
"1416","20/02/2018",764,18,3.2,20,2.9,2000,-17.6,0.16,0,0,"Winter","No Holiday","Yes"
"1417","20/12/2017",38,4,-8.5,73,1,1723,-12.4,0,0,2,"Winter","No Holiday","Yes"
"1418","20/12/2017",56,5,-8.3,67,0.9,1566,-13.3,0,0,2,"Winter","No Holiday","Yes"
"1419","20/12/2017",71,3,-8.1,70,1.3,1557,-12.6,0,0,2,"Winter","No Holiday","Yes"
"1420","20/12/2017",97,6,-8.2,66,0.9,1718,-13.4,0,0,2,"Winter","No Holiday","Yes"
"1421","20/12/2017",108,2,-7.8,68,0.9,1642,-12.6,0,0,2,"Winter","No Holiday","Yes"
"1422","20/12/2017",142,0,-6.5,63,1.5,1666,-12.3,0,0,2,"Winter","No Holiday","Yes"
"1423","20/12/2017",153,23,-1.1,87,1.4,349,-2.9,0,0,2.2,"Winter","No Holiday","Yes"
"1424","20/12/2017",162,10,-5.4,56,1.1,1751,-12.8,0.28,0,2,"Winter","No Holiday","Yes"
"1425","20/12/2017",165,20,-1.9,86,0.9,700,-3.9,0,0,2.4,"Winter","No Holiday","Yes"
"1426","20/12/2017",172,1,-7.3,67,1.1,1593,-12.3,0,0,2,"Winter","No Holiday","Yes"
"1427","20/12/2017",184,22,-1.6,82,0.4,929,-4.2,0,0,2.3,"Winter","No Holiday","Yes"
"1428","20/12/2017",190,19,-1.5,81,1.8,751,-4.3,0,0,2.2,"Winter","No Holiday","Yes"
"1429","20/12/2017",197,21,-2,83,1.2,904,-4.5,0,0.1,2.4,"Winter","No Holiday","Yes"
"1430","20/12/2017",204,11,-4.2,51,1.1,1772,-12.8,0.4,0,1.9,"Winter","No Holiday","Yes"
"1431","20/12/2017",209,12,-3.2,49,1.3,1723,-12.4,0.53,0,1.9,"Winter","No Holiday","Yes"
"1432","20/12/2017",213,7,-8.1,67,0.9,1737,-13.1,0,0,2,"Winter","No Holiday","Yes"
"1433","20/12/2017",225,16,-0.5,48,1.1,1722,-10.1,0.12,0,1.6,"Winter","No Holiday","Yes"
"1434","20/12/2017",228,13,-1.3,43,1,1777,-12.3,0.8,0,1.7,"Winter","No Holiday","Yes"
"1435","20/12/2017",237,17,-0.9,70,1.1,299,-5.6,0.02,0,2.2,"Winter","No Holiday","Yes"
"1436","20/12/2017",239,9,-6.7,62,1.1,1749,-12.7,0.09,0,2,"Winter","No Holiday","Yes"
"1437","20/12/2017",240,15,-0.2,45,1,1852,-10.7,0.41,0,1.6,"Winter","No Holiday","Yes"
"1438","20/12/2017",243,14,-0.5,44,1,1793,-11.2,0.71,0,1.7,"Winter","No Holiday","Yes"
"1439","20/12/2017",329,18,-1.4,79,1.6,702,-4.5,0,0.1,2.2,"Winter","No Holiday","Yes"
"1440","20/12/2017",466,8,-7.8,65,1.1,1738,-13.2,0,0,2,"Winter","No Holiday","Yes"
"1441","21/01/2018",32,5,-2.6,49,1.1,1065,-11.8,0,0,0,"Winter","No Holiday","Yes"
"1442","21/01/2018",36,6,-3.1,54,1.4,1037,-11.1,0,0,0,"Winter","No Holiday","Yes"
"1443","21/01/2018",61,7,-3.2,54,1.2,1113,-11.2,0,0,0,"Winter","No Holiday","Yes"
"1444","21/01/2018",73,4,-2.3,47,0.7,984,-12.1,0,0,0,"Winter","No Holiday","Yes"
"1445","21/01/2018",107,2,-1.5,63,1,380,-7.6,0,0,0,"Winter","No Holiday","Yes"
"1446","21/01/2018",107,3,-2,60,0.5,474,-8.7,0,0,0,"Winter","No Holiday","Yes"
"1447","21/01/2018",115,8,-3.6,53,0.5,1227,-11.8,0,0,0,"Winter","No Holiday","Yes"
"1448","21/01/2018",152,9,-3.2,46,0.8,1091,-13.2,0.15,0,0,"Winter","No Holiday","Yes"
"1449","21/01/2018",170,23,-0.4,32,0.6,2000,-15.1,0,0,0,"Winter","No Holiday","Yes"
"1450","21/01/2018",177,1,-0.8,58,0.4,400,-8,0,0,0,"Winter","No Holiday","Yes"
"1451","21/01/2018",189,10,-1.3,37,0.8,1070,-14.1,0.47,0,0,"Winter","No Holiday","Yes"
"1452","21/01/2018",196,0,-0.3,60,1.9,340,-7.1,0,0,0,"Winter","No Holiday","Yes"
"1453","21/01/2018",207,22,-0.3,32,0.7,2000,-15,0,0,0,"Winter","No Holiday","Yes"
"1454","21/01/2018",216,11,1.9,25,1,1493,-16.1,0.78,0,0,"Winter","No Holiday","Yes"
"1455","21/01/2018",223,19,1.3,25,1.3,2000,-16.6,0,0,0,"Winter","No Holiday","Yes"
"1456","21/01/2018",237,21,-0.1,29,0.5,2000,-16,0,0,0,"Winter","No Holiday","Yes"
"1457","21/01/2018",258,20,0.3,27,0.4,2000,-16.5,0,0,0,"Winter","No Holiday","Yes"
"1458","21/01/2018",271,12,3.9,30,1.6,1085,-12.1,0.91,0,0,"Winter","No Holiday","Yes"
"1459","21/01/2018",295,18,2.5,24,2,2000,-16,0.02,0,0,"Winter","No Holiday","Yes"
"1460","21/01/2018",340,14,5.4,18,1.2,1923,-17,0.96,0,0,"Winter","No Holiday","Yes"
"1461","21/01/2018",343,13,4.9,22,2,1446,-15,1,0,0,"Winter","No Holiday","Yes"
"1462","21/01/2018",383,17,3.8,20,1.3,2000,-17.1,0.24,0,0,"Winter","No Holiday","Yes"
"1463","21/01/2018",389,15,5.4,20,2.2,1890,-15.8,0.8,0,0,"Winter","No Holiday","Yes"
"1464","21/01/2018",396,16,4.7,17,2.1,2000,-18.3,0.55,0,0,"Winter","No Holiday","Yes"
"1465","21/02/2018",50,4,-3.8,32,1.1,2000,-18.1,0,0,0,"Winter","No Holiday","Yes"
"1466","21/02/2018",59,3,-3.4,32,0.9,1977,-17.7,0,0,0,"Winter","No Holiday","Yes"
"1467","21/02/2018",63,5,-4,35,1.8,2000,-17.2,0,0,0,"Winter","No Holiday","Yes"
"1468","21/02/2018",105,2,-2.9,31,1.6,1931,-17.7,0,0,0,"Winter","No Holiday","Yes"
"1469","21/02/2018",159,6,-4,34,3.4,2000,-17.5,0,0,0,"Winter","No Holiday","Yes"
"1470","21/02/2018",162,1,-2.2,31,1.1,1970,-17,0,0,0,"Winter","No Holiday","Yes"
"1471","21/02/2018",171,0,-1.4,28,3.4,1990,-17.6,0,0,0,"Winter","No Holiday","Yes"
"1472","21/02/2018",223,23,-2.7,58,1.1,2000,-9.8,0,0,0,"Winter","No Holiday","Yes"
"1473","21/02/2018",244,10,-1.8,25,2.6,1913,-19.2,1.17,0,0,"Winter","No Holiday","Yes"
"1474","21/02/2018",276,11,0.2,22,2.2,1907,-19,1.57,0,0,"Winter","No Holiday","Yes"
"1475","21/02/2018",299,13,2.9,14,3.3,2000,-22,2.14,0,0,"Winter","No Holiday","Yes"
"1476","21/02/2018",299,22,-2.2,55,1.4,2000,-10,0,0,0,"Winter","No Holiday","Yes"
"1477","21/02/2018",345,21,-1.6,52,2.2,2000,-10.1,0,0,0,"Winter","No Holiday","Yes"
"1478","21/02/2018",351,12,2.2,17,2,1824,-20.4,1.99,0,0,"Winter","No Holiday","Yes"
"1479","21/02/2018",356,20,-1.1,43,1.5,2000,-12.1,0,0,0,"Winter","No Holiday","Yes"
"1480","21/02/2018",365,14,3.3,14,2.9,1985,-21.7,2.49,0,0,"Winter","No Holiday","Yes"
"1481","21/02/2018",366,15,4.2,15,2.7,1995,-20.2,2.21,0,0,"Winter","No Holiday","Yes"
"1482","21/02/2018",373,9,-3.8,28,1.7,1904,-19.6,0.63,0,0,"Winter","No Holiday","Yes"
"1483","21/02/2018",385,7,-4.1,35,3.5,1980,-17.3,0,0,0,"Winter","No Holiday","Yes"
"1484","21/02/2018",409,16,3.7,14,3.9,2000,-21.4,1.71,0,0,"Winter","No Holiday","Yes"
"1485","21/02/2018",460,19,-0.1,39,2.8,2000,-12.4,0,0,0,"Winter","No Holiday","Yes"
"1486","21/02/2018",469,17,3.1,14,3.7,2000,-21.9,1,0,0,"Winter","No Holiday","Yes"
"1487","21/02/2018",718,8,-4.3,36,1.9,1955,-17.1,0.06,0,0,"Winter","No Holiday","Yes"
"1488","21/02/2018",784,18,1.8,16,3.4,2000,-21.4,0.31,0,0,"Winter","No Holiday","Yes"
"1489","21/12/2017",49,5,-4.3,91,1.5,233,-5.5,0,0,2.2,"Winter","No Holiday","Yes"
"1490","21/12/2017",58,4,-3.6,91,1.2,241,-4.8,0,0,2.2,"Winter","No Holiday","Yes"
"1491","21/12/2017",79,3,-2.9,89,1.3,288,-4.4,0,0,2.2,"Winter","No Holiday","Yes"
"1492","21/12/2017",84,6,-4.8,91,1.1,266,-6,0,0,2.2,"Winter","No Holiday","Yes"
"1493","21/12/2017",132,2,-2.2,88,1.4,348,-3.9,0,0,2.2,"Winter","No Holiday","Yes"
"1494","21/12/2017",166,0,-1.3,90,2,259,-2.7,0,0,2.2,"Winter","No Holiday","Yes"
"1495","21/12/2017",169,10,-3,71,0.7,608,-7.5,0.67,0,2.1,"Winter","No Holiday","Yes"
"1496","21/12/2017",178,7,-5.3,90,1.1,311,-6.6,0,0,2.2,"Winter","No Holiday","Yes"
"1497","21/12/2017",189,1,-1.8,90,1.6,263,-3.2,0,0,2.2,"Winter","No Holiday","Yes"
"1498","21/12/2017",212,23,-1.5,79,0.6,821,-4.6,0,0,0.8,"Winter","No Holiday","Yes"
"1499","21/12/2017",243,11,-0.7,62,0.7,519,-7,0.77,0,2,"Winter","No Holiday","Yes"
"1500","21/12/2017",248,21,-0.4,74,0.6,1065,-4.4,0,0,0.8,"Winter","No Holiday","Yes"
"1501","21/12/2017",252,22,-1.1,78,0.6,865,-4.4,0,0,0.8,"Winter","No Holiday","Yes"
"1502","21/12/2017",255,14,4.3,47,2.3,953,-6,0.96,0,1.6,"Winter","No Holiday","Yes"
"1503","21/12/2017",265,9,-5.3,88,0.4,463,-6.9,0.21,0,2.2,"Winter","No Holiday","Yes"
"1504","21/12/2017",285,13,3.2,42,1.8,1349,-8.5,1.08,0,1.8,"Winter","No Holiday","Yes"
"1505","21/12/2017",288,20,0.2,72,0.7,990,-4.2,0,0,0.8,"Winter","No Holiday","Yes"
"1506","21/12/2017",290,12,1.9,40,2,1835,-10.3,1.04,0,1.9,"Winter","No Holiday","Yes"
"1507","21/12/2017",301,16,4.1,51,1.8,1112,-5.1,0.48,0,0.9,"Winter","No Holiday","Yes"
"1508","21/12/2017",316,15,4.4,46,1.4,1113,-6.2,0.78,0,1,"Winter","No Holiday","Yes"
"1509","21/12/2017",355,19,0.8,71,0.9,923,-3.8,0,0,0.8,"Winter","No Holiday","Yes"
"1510","21/12/2017",366,17,2.9,60,1.3,1193,-4.1,0.16,0,0.8,"Winter","No Holiday","Yes"
