"","X","Date","Count","Hour","Temp","Humidity","Wind_speed","Visibility","Dew_Point","Solar_Radiation","Rainfall","Snowfall","Seasons","Holiday","Functioning","demand"
"783",783,"11/12/2017",254,20,-9.3,49,3.8,2000,-18,0,0,0,"Winter","No Holiday","Yes",1
"784",784,"11/12/2017",266,21,-9.7,51,2.5,2000,-17.9,0,0,0,"Winter","No Holiday","Yes",1
"785",785,"11/12/2017",269,15,-5.5,33,4.5,2000,-19.2,0.92,0,0,"Winter","No Holiday","Yes",1
"786",786,"11/12/2017",277,16,-6,40,4,2000,-17.4,0.55,0,0,"Winter","No Holiday","Yes",1
"787",787,"11/12/2017",325,7,-6,39,3.1,1996,-17.7,0,0,0,"Winter","No Holiday","Yes",1
"788",788,"11/12/2017",326,9,-5.9,36,5.1,1941,-18.6,0.1,0,0,"Winter","No Holiday","Yes",1
"789",789,"11/12/2017",361,17,-7.1,44,4.2,2000,-17.3,0.18,0,0,"Winter","No Holiday","Yes",1
"790",790,"11/12/2017",371,19,-8.6,45,3.9,2000,-18.4,0,0,0,"Winter","No Holiday","Yes",1
"791",791,"11/12/2017",557,18,-7.9,43,3.3,2000,-18.3,0,0,0,"Winter","No Holiday","Yes",1
"792",792,"11/12/2017",653,8,-6,38,3.6,1994,-18,0.01,0,0,"Winter","No Holiday","Yes",1
"793",793,"12/1/2018",30,4,-14.3,45,2,2000,-23.6,0,0,0,"Winter","No Holiday","Yes",0
"794",794,"12/1/2018",35,5,-14.6,45,1.1,2000,-23.9,0,0,0,"Winter","No Holiday","Yes",0
"795",795,"12/1/2018",42,3,-14.1,45,1.8,2000,-23.4,0,0,0,"Winter","No Holiday","Yes",0
"796",796,"12/1/2018",83,2,-13.8,43,2.6,2000,-23.7,0,0,0,"Winter","No Holiday","Yes",0
"797",797,"12/1/2018",92,6,-14.9,45,2.3,2000,-24.2,0,0,0,"Winter","No Holiday","Yes",0
"798",798,"12/1/2018",99,1,-13.7,47,3,2000,-22.6,0,0,0,"Winter","No Holiday","Yes",0
"799",799,"12/1/2018",105,0,-13.6,49,1.6,2000,-22,0,0,0,"Winter","No Holiday","Yes",1
"800",800,"12/1/2018",119,10,-13,37,2.2,1960,-24.6,0.59,0,0,"Winter","No Holiday","Yes",1
"801",801,"12/1/2018",140,11,-11.2,31,2.4,1944,-25,0.94,0,0,"Winter","No Holiday","Yes",1
"802",802,"12/1/2018",144,23,-6.7,36,1.3,1821,-19.3,0,0,0,"Winter","No Holiday","Yes",1
"803",803,"12/1/2018",173,14,-7.2,28,2.3,1990,-22.6,1.14,0,0,"Winter","No Holiday","Yes",1
"804",804,"12/1/2018",177,13,-8.2,29,2,1920,-23.1,1.19,0,0,"Winter","No Holiday","Yes",1
"805",805,"12/1/2018",177,15,-6.5,26,2.4,1987,-22.8,0.96,0,0,"Winter","No Holiday","Yes",1
"806",806,"12/1/2018",178,12,-9.6,27,2,1945,-25.1,1.17,0,0,"Winter","No Holiday","Yes",1
"807",807,"12/1/2018",184,21,-7.4,33,1.4,2000,-20.9,0,0,0,"Winter","No Holiday","Yes",1
"808",808,"12/1/2018",186,22,-6.9,39,1.6,2000,-18.5,0,0,0,"Winter","No Holiday","Yes",1
"809",809,"12/1/2018",189,7,-15.1,45,0.9,2000,-24.4,0,0,0,"Winter","No Holiday","Yes",1
"810",810,"12/1/2018",196,9,-14.9,40,1.2,1999,-25.5,0.16,0,0,"Winter","No Holiday","Yes",1
"811",811,"12/1/2018",196,16,-5.8,21,1.1,2000,-24.6,0.66,0,0,"Winter","No Holiday","Yes",1
"812",812,"12/1/2018",210,20,-7.9,31,1.4,2000,-22.1,0,0,0,"Winter","No Holiday","Yes",1
"813",813,"12/1/2018",259,17,-6.5,22,1.5,2000,-24.7,0.28,0,0,"Winter","No Holiday","Yes",1
"814",814,"12/1/2018",273,19,-8.2,32,1.1,2000,-22,0,0,0,"Winter","No Holiday","Yes",1
"815",815,"12/1/2018",405,18,-7.5,28,2,2000,-22.9,0.02,0,0,"Winter","No Holiday","Yes",1
"816",816,"12/1/2018",419,8,-15.1,44,1.2,2000,-24.6,0,0,0,"Winter","No Holiday","Yes",1
"817",817,"12/2/2018",21,3,-8.5,35,2.7,2000,-21.2,0,0,0,"Winter","No Holiday","Yes",0
"818",818,"12/2/2018",30,5,-9.2,37,1.1,2000,-21.2,0,0,0,"Winter","No Holiday","Yes",0
"819",819,"12/2/2018",33,4,-8.6,31,3.5,2000,-22.7,0,0,0,"Winter","No Holiday","Yes",0
"820",820,"12/2/2018",45,2,-8.3,49,2.7,2000,-17.1,0,0,0,"Winter","No Holiday","Yes",0
"821",821,"12/2/2018",69,1,-7.9,52,3.7,1961,-16,0,0,0,"Winter","No Holiday","Yes",0
"822",822,"12/2/2018",103,0,-7.7,52,3.2,1982,-15.8,0,0,0,"Winter","No Holiday","Yes",1
"823",823,"12/2/2018",109,6,-9.5,36,1.5,2000,-21.8,0,0,0,"Winter","No Holiday","Yes",1
"824",824,"12/2/2018",140,23,-4.4,58,2.4,2000,-11.4,0,0,0,"Winter","No Holiday","Yes",1
"825",825,"12/2/2018",161,10,-6.7,23,2.4,1938,-24.4,1.25,0,0,"Winter","No Holiday","Yes",1
"826",826,"12/2/2018",182,14,-2.4,30,3.4,1824,-17.6,2.08,0,0,"Winter","No Holiday","Yes",1
"827",827,"12/2/2018",190,11,-6.1,25,2.8,1976,-22.9,1.28,0,0,"Winter","No Holiday","Yes",1
"828",828,"12/2/2018",200,22,-4.2,57,1.7,2000,-11.4,0,0,0,"Winter","No Holiday","Yes",1
"829",829,"12/2/2018",202,12,-4.6,32,4.2,1874,-18.8,1.43,0,0,"Winter","No Holiday","Yes",1
"830",830,"12/2/2018",228,15,-2.1,30,3.9,1933,-17.3,2.22,0,0,"Winter","No Holiday","Yes",1
"831",831,"12/2/2018",236,7,-9.5,35,1.1,2000,-22.1,0,0,0,"Winter","No Holiday","Yes",1
"832",832,"12/2/2018",239,16,-2.4,33,4.5,1815,-16.5,1.55,0,0,"Winter","No Holiday","Yes",1
"833",833,"12/2/2018",244,20,-4.7,55,1.7,2000,-12.3,0,0,0,"Winter","No Holiday","Yes",1
"834",834,"12/2/2018",246,13,-2.7,29,2.9,1961,-18.3,2.29,0,0,"Winter","No Holiday","Yes",1
"835",835,"12/2/2018",253,21,-4.3,59,3,1239,-11.1,0,0,0,"Winter","No Holiday","Yes",1
"836",836,"12/2/2018",262,9,-8.4,28,2.2,1947,-23.7,0.49,0,0,"Winter","No Holiday","Yes",1
"837",837,"12/2/2018",288,17,-3.1,36,4.4,1988,-16,0.89,0,0,"Winter","No Holiday","Yes",1
"838",838,"12/2/2018",340,19,-4.9,52,2,2000,-13.2,0,0,0,"Winter","No Holiday","Yes",1
"839",839,"12/2/2018",475,18,-4.4,46,3.5,2000,-14.3,0.23,0,0,"Winter","No Holiday","Yes",1
"840",840,"12/2/2018",517,8,-9.1,33,2.1,1998,-22.4,0.03,0,0,"Winter","No Holiday","Yes",1
"841",841,"12/12/2017",46,4,-11.6,47,2.1,1982,-20.6,0,0,0,"Winter","No Holiday","Yes",0
"842",842,"12/12/2017",54,3,-11.6,50,2.2,1995,-19.9,0,0,0,"Winter","No Holiday","Yes",0
"843",843,"12/12/2017",65,5,-11.6,45,2.8,1951,-21.1,0,0,0,"Winter","No Holiday","Yes",0
"844",844,"12/12/2017",95,2,-11.5,50,0.7,2000,-19.8,0,0,0,"Winter","No Holiday","Yes",0
"845",845,"12/12/2017",104,6,-11.8,47,2.5,1973,-20.8,0,0,0,"Winter","No Holiday","Yes",1
"846",846,"12/12/2017",127,1,-11.2,51,1.1,2000,-19.3,0,0,0,"Winter","No Holiday","Yes",1
"847",847,"12/12/2017",133,0,-11,51,1.1,2000,-19.1,0,0,0,"Winter","No Holiday","Yes",1
"848",848,"12/12/2017",173,23,-9.3,47,2.1,2000,-18.5,0,0,0,"Winter","No Holiday","Yes",1
"849",849,"12/12/2017",184,10,-10.5,45,3.3,1855,-20.1,0.6,0,0,"Winter","No Holiday","Yes",1
"850",850,"12/12/2017",201,11,-9.4,42,3.1,1815,-19.9,0.93,0,0,"Winter","No Holiday","Yes",1
"851",851,"12/12/2017",225,13,-6.9,37,2.4,1955,-19.1,1.22,0,0,"Winter","No Holiday","Yes",1
"852",852,"12/12/2017",228,12,-8.3,35,2.9,1967,-21,1.14,0,0,"Winter","No Holiday","Yes",1
"853",853,"12/12/2017",248,16,-6,29,2.8,1983,-21.2,0.58,0,0,"Winter","No Holiday","Yes",1
"854",854,"12/12/2017",250,15,-5.8,30,2.8,2000,-20.6,0.92,0,0,"Winter","No Holiday","Yes",1
"855",855,"12/12/2017",256,22,-9,45,1.3,1999,-18.7,0,0,0,"Winter","No Holiday","Yes",1
"856",856,"12/12/2017",258,14,-5.4,32,2,1930,-19.5,1.12,0,0,"Winter","No Holiday","Yes",1
"857",857,"12/12/2017",260,20,-8.4,42,1,2000,-19,0,0,0,"Winter","No Holiday","Yes",1
"858",858,"12/12/2017",270,21,-8.8,43,1.4,1999,-19.1,0,0,0,"Winter","No Holiday","Yes",1
"859",859,"12/12/2017",275,9,-11.8,46,2.9,1956,-21.1,0.1,0,0,"Winter","No Holiday","Yes",1
"860",860,"12/12/2017",280,7,-12.1,50,2.3,1929,-20.4,0,0,0,"Winter","No Holiday","Yes",1
"861",861,"12/12/2017",305,17,-7,32,2.6,2000,-20.9,0.19,0,0,"Winter","No Holiday","Yes",1
"862",862,"12/12/2017",350,19,-8.2,43,1.1,2000,-18.5,0,0,0,"Winter","No Holiday","Yes",1
"863",863,"12/12/2017",529,18,-7.7,36,1,2000,-20.2,0,0,0,"Winter","No Holiday","Yes",1
"864",864,"12/12/2017",580,8,-12.3,52,1.3,1914,-20.1,0,0,0,"Winter","No Holiday","Yes",1
"865",865,"13/01/2018",40,5,-6.3,51,0.8,2000,-14.8,0,0,0,"Winter","No Holiday","Yes",0
"866",866,"13/01/2018",42,6,-6.4,59,0.6,887,-13.1,0,0,0,"Winter","No Holiday","Yes",0
"867",867,"13/01/2018",43,7,-6.5,68,0.6,571,-11.4,0,0,0,"Winter","No Holiday","Yes",0
"868",868,"13/01/2018",47,4,-6.4,46,0.8,1993,-16.1,0,0,0,"Winter","No Holiday","Yes",0
"869",869,"13/01/2018",67,8,-6.5,72,0.8,670,-10.7,0,0,0.2,"Winter","No Holiday","Yes",0
"870",870,"13/01/2018",77,3,-6.5,42,0.7,1996,-17.3,0,0,0,"Winter","No Holiday","Yes",0
"871",871,"13/01/2018",102,9,-6.3,76,0.6,330,-9.8,0.05,0.2,0.4,"Winter","No Holiday","Yes",1
"872",872,"13/01/2018",106,10,-5.5,72,0.7,1354,-9.7,0.29,0,0.6,"Winter","No Holiday","Yes",1
"873",873,"13/01/2018",131,23,-4.4,81,0.7,420,-7.1,0,0,0,"Winter","No Holiday","Yes",1
"874",874,"13/01/2018",133,11,-4.8,70,1,1244,-9.4,0.21,0,0.6,"Winter","No Holiday","Yes",1
"875",875,"13/01/2018",145,2,-6.4,40,0.9,2000,-17.8,0,0,0,"Winter","No Holiday","Yes",1
"876",876,"13/01/2018",152,0,-6.6,39,1.6,1930,-18.2,0,0,0,"Winter","No Holiday","Yes",1
"877",877,"13/01/2018",156,21,-4.1,79,0.7,522,-7.2,0,0,0,"Winter","No Holiday","Yes",1
"878",878,"13/01/2018",158,20,-3.9,78,1.1,596,-7.1,0,0,0,"Winter","No Holiday","Yes",1
"879",879,"13/01/2018",167,19,-3.3,76,0.8,633,-6.9,0,0,0,"Winter","No Holiday","Yes",1
"880",880,"13/01/2018",168,1,-6.5,45,0.5,1964,-16.4,0,0,0,"Winter","No Holiday","Yes",1
"881",881,"13/01/2018",168,22,-4.3,81,0.4,435,-7,0,0,0,"Winter","No Holiday","Yes",1
"882",882,"13/01/2018",174,12,-3.7,66,1.1,1140,-9.1,0.45,0.2,0.4,"Winter","No Holiday","Yes",1
"883",883,"13/01/2018",212,13,-2.5,62,1.4,1087,-8.7,0.66,0,0,"Winter","No Holiday","Yes",1
"884",884,"13/01/2018",215,14,-1.8,62,0.7,936,-8.1,0.55,0,0,"Winter","No Holiday","Yes",1
"885",885,"13/01/2018",223,18,-2.6,73,1,684,-6.7,0.01,0,0,"Winter","No Holiday","Yes",1
"886",886,"13/01/2018",249,16,-1.2,63,0.9,876,-7.3,0.19,0,0,"Winter","No Holiday","Yes",1
"887",887,"13/01/2018",251,15,-1.5,62,0.9,957,-7.8,0.28,0,0,"Winter","No Holiday","Yes",1
"888",888,"13/01/2018",277,17,-1.4,68,1,761,-6.5,0.11,0,0,"Winter","No Holiday","Yes",1
"889",889,"13/02/2018",46,4,-6.4,62,1.8,1978,-12.4,0,0,0,"Winter","No Holiday","Yes",0
"890",890,"13/02/2018",51,5,-6.7,64,1.6,1981,-12.3,0,0,0,"Winter","No Holiday","Yes",0
"891",891,"13/02/2018",70,3,-6.2,61,1.3,1992,-12.5,0,0,0,"Winter","No Holiday","Yes",0
"892",892,"13/02/2018",96,6,-7.1,70,1,1977,-11.6,0,0,0,"Winter","No Holiday","Yes",0
"893",893,"13/02/2018",106,2,-6,58,2,2000,-12.9,0,0,0,"Winter","No Holiday","Yes",1
"894",894,"13/02/2018",146,1,-5.5,60,1.3,1994,-12,0,0,0,"Winter","No Holiday","Yes",1
"895",895,"13/02/2018",158,0,-5,60,1.8,1995,-11.5,0,0,0,"Winter","No Holiday","Yes",1
"896",896,"13/02/2018",200,10,-2.4,41,1.5,1905,-13.8,1.19,0,0,"Winter","No Holiday","Yes",1
"897",897,"13/02/2018",211,23,2.4,59,3.2,2000,-4.8,0,0,0,"Winter","No Holiday","Yes",1
"898",898,"13/02/2018",252,11,-0.3,40,3.4,1728,-12.2,1.73,0,0,"Winter","No Holiday","Yes",1
"899",899,"13/02/2018",256,13,2.6,40,3.5,1854,-9.6,2.28,0,0,"Winter","No Holiday","Yes",1
"900",900,"13/02/2018",281,12,1,41,3.3,1794,-10.8,2.11,0,0,"Winter","No Holiday","Yes",1
"901",901,"13/02/2018",285,9,-5.9,52,1.4,1935,-14.1,0.53,0,0,"Winter","No Holiday","Yes",1
"902",902,"13/02/2018",290,21,2.6,57,3.8,2000,-5,0,0,0,"Winter","No Holiday","Yes",1
"903",903,"13/02/2018",291,22,2.6,57,3.1,2000,-5,0,0,0,"Winter","No Holiday","Yes",1
"904",904,"13/02/2018",294,7,-7.2,70,1.9,1946,-11.7,0,0,0,"Winter","No Holiday","Yes",1
"905",905,"13/02/2018",295,15,3.7,40,5.3,1950,-8.6,1.96,0,0,"Winter","No Holiday","Yes",1
"906",906,"13/02/2018",300,14,3.7,39,3.8,1908,-9,2.19,0,0,"Winter","No Holiday","Yes",1
"907",907,"13/02/2018",323,20,2.3,59,3.8,1981,-4.9,0,0,0,"Winter","No Holiday","Yes",1
"908",908,"13/02/2018",328,16,3.9,41,4,1973,-8.1,1.24,0,0,"Winter","No Holiday","Yes",1
"909",909,"13/02/2018",406,19,2.4,57,3.2,1995,-5.2,0,0,0,"Winter","No Holiday","Yes",1
"910",910,"13/02/2018",410,17,3.5,46,3.1,1992,-7,0.39,0,0,"Winter","No Holiday","Yes",1
"911",911,"13/02/2018",568,8,-7.1,68,0.6,1931,-12,0.03,0,0,"Winter","No Holiday","Yes",1
"912",912,"13/02/2018",604,18,3.1,50,3.7,2000,-6.3,0.07,0,0,"Winter","No Holiday","Yes",1
"913",913,"13/12/2017",41,4,-11.4,58,1.3,1907,-18,0,0,0,"Winter","No Holiday","Yes",0
"914",914,"13/12/2017",68,5,-11.5,58,1.1,1923,-18.1,0,0,0,"Winter","No Holiday","Yes",0
"915",915,"13/12/2017",79,3,-10.9,55,1.8,1913,-18.1,0,0,0,"Winter","No Holiday","Yes",0
"916",916,"13/12/2017",109,6,-11.9,57,1.1,1974,-18.7,0,0,0,"Winter","No Holiday","Yes",1
"917",917,"13/12/2017",120,2,-10.4,53,1.8,1949,-18.1,0,0,0,"Winter","No Holiday","Yes",1
"918",918,"13/12/2017",168,0,-9.5,48,1.3,1996,-18.4,0,0,0,"Winter","No Holiday","Yes",1
"919",919,"13/12/2017",174,23,-9.2,44,0.4,1978,-19.2,0,0,0,"Winter","No Holiday","Yes",1
"920",920,"13/12/2017",183,1,-10.2,52,1.6,1997,-18.2,0,0,0,"Winter","No Holiday","Yes",1
"921",921,"13/12/2017",202,10,-9.5,39,2.1,1875,-20.9,0.6,0,0,"Winter","No Holiday","Yes",1
"922",922,"13/12/2017",240,14,-4.7,27,2.9,1883,-20.8,1.12,0,0,"Winter","No Holiday","Yes",1
"923",923,"13/12/2017",240,15,-4.9,26,3.1,1887,-21.5,0.89,0,0,"Winter","No Holiday","Yes",1
"924",924,"13/12/2017",251,11,-8.1,35,1.8,1806,-20.9,0.96,0,0,"Winter","No Holiday","Yes",1
"925",925,"13/12/2017",251,13,-5.8,28,2.9,1887,-21.4,1.23,0,0,"Winter","No Holiday","Yes",1
"926",926,"13/12/2017",263,20,-7.6,35,0.8,2000,-20.4,0,0,0,"Winter","No Holiday","Yes",1
"927",927,"13/12/2017",267,12,-6.5,30,2.9,1945,-21.2,1.17,0,0,"Winter","No Holiday","Yes",1
"928",928,"13/12/2017",271,21,-8.3,39,1,2000,-19.8,0,0,0,"Winter","No Holiday","Yes",1
"929",929,"13/12/2017",271,22,-8.9,39,0.1,2000,-20.3,0,0,0,"Winter","No Holiday","Yes",1
"930",930,"13/12/2017",278,16,-4.5,26,2.2,2000,-21.1,0.56,0,0,"Winter","No Holiday","Yes",1
"931",931,"13/12/2017",310,7,-11.7,53,1.6,1998,-19.3,0,0,0,"Winter","No Holiday","Yes",1
"932",932,"13/12/2017",340,9,-11.1,46,3.4,1981,-20.4,0.1,0,0,"Winter","No Holiday","Yes",1
"933",933,"13/12/2017",373,19,-6.6,31,1.6,2000,-20.9,0,0,0,"Winter","No Holiday","Yes",1
"934",934,"13/12/2017",392,17,-5.6,29,1.7,2000,-20.8,0.18,0,0,"Winter","No Holiday","Yes",1
"935",935,"13/12/2017",537,18,-6.6,33,1.1,2000,-20.2,0,0,0,"Winter","No Holiday","Yes",1
"936",936,"13/12/2017",591,8,-11.4,47,3.3,2000,-20.4,0,0,0,"Winter","No Holiday","Yes",1
"937",937,"14/01/2018",29,5,-4.2,79,1.2,442,-7.3,0,0,0,"Winter","No Holiday","Yes",0
"938",938,"14/01/2018",48,4,-4,79,1.2,453,-7.1,0,0,0,"Winter","No Holiday","Yes",0
"939",939,"14/01/2018",49,6,-4.3,79,1.1,433,-7.4,0,0,0,"Winter","No Holiday","Yes",0
"940",940,"14/01/2018",59,7,-4.4,80,1.4,411,-7.3,0,0,0,"Winter","No Holiday","Yes",0
"941",941,"14/01/2018",79,3,-3.6,78,1.6,471,-6.8,0,0,0,"Winter","No Holiday","Yes",0
"942",942,"14/01/2018",81,8,-3.8,79,0.8,412,-6.9,0,0,0,"Winter","No Holiday","Yes",0
"943",943,"14/01/2018",111,2,-3.5,78,1,444,-6.7,0,0,0,"Winter","No Holiday","Yes",1
"944",944,"14/01/2018",118,9,-3.4,77,1.6,432,-6.8,0.12,0,0,"Winter","No Holiday","Yes",1
"945",945,"14/01/2018",134,10,-2.1,72,1.7,489,-6.4,0.34,0,0,"Winter","No Holiday","Yes",1
"946",946,"14/01/2018",144,23,2.7,60,0.6,794,-4.3,0,0,0,"Winter","No Holiday","Yes",1
"947",947,"14/01/2018",149,0,-4.4,81,0.7,414,-7.1,0,0,0,"Winter","No Holiday","Yes",1
"948",948,"14/01/2018",150,1,-3.7,79,0.9,438,-6.8,0,0,0,"Winter","No Holiday","Yes",1
"949",949,"14/01/2018",174,11,-0.5,64,0.7,537,-6.4,0.49,0,0,"Winter","No Holiday","Yes",1
"950",950,"14/01/2018",196,22,2.8,60,0.6,829,-4.2,0,0,0,"Winter","No Holiday","Yes",1
"951",951,"14/01/2018",208,19,3.9,54,1.1,1102,-4.5,0,0,0,"Winter","No Holiday","Yes",1
"952",952,"14/01/2018",210,20,3.5,55,1,1100,-4.7,0,0,0,"Winter","No Holiday","Yes",1
"953",953,"14/01/2018",213,21,3.1,58,0.4,936,-4.3,0,0,0,"Winter","No Holiday","Yes",1
"954",954,"14/01/2018",226,12,1.2,58,0.8,550,-6.1,0.74,0,0,"Winter","No Holiday","Yes",1
"955",955,"14/01/2018",250,18,4.1,53,1.3,1132,-4.6,0,0,0,"Winter","No Holiday","Yes",1
"956",956,"14/01/2018",272,13,3,52,1.4,568,-5.9,0.9,0,0,"Winter","No Holiday","Yes",1
"957",957,"14/01/2018",302,17,4.5,51,1.1,1244,-4.7,0.17,0,0,"Winter","No Holiday","Yes",1
"958",958,"14/01/2018",304,14,3.7,53,0.6,592,-5,0.74,0,0,"Winter","No Holiday","Yes",1
"959",959,"14/01/2018",353,15,4.6,50,0.9,824,-4.9,0.62,0,0,"Winter","No Holiday","Yes",1
"960",960,"14/01/2018",366,16,5.3,49,1.8,982,-4.5,0.43,0,0,"Winter","No Holiday","Yes",1
"961",961,"14/02/2018",51,4,1.1,67,1.7,1506,-4.3,0,0,0,"Winter","No Holiday","Yes",0
"962",962,"14/02/2018",56,5,1,68,0.6,1519,-4.2,0,0,0,"Winter","No Holiday","Yes",0
"963",963,"14/02/2018",101,3,1.1,65,1,1596,-4.7,0,0,0,"Winter","No Holiday","Yes",1
"964",964,"14/02/2018",108,6,1.1,66,0.9,1550,-4.5,0,0,0,"Winter","No Holiday","Yes",1
"965",965,"14/02/2018",129,2,1.2,64,0.9,1680,-4.8,0,0,0,"Winter","No Holiday","Yes",1
"966",966,"14/02/2018",160,23,-0.3,35,2.1,1577,-13.9,0,0,0,"Winter","No Holiday","Yes",1
"967",967,"14/02/2018",178,0,2,65,2.2,1885,-3.9,0,0,0,"Winter","No Holiday","Yes",1
"968",968,"14/02/2018",213,1,1.3,67,1.2,1738,-4.1,0,0,0,"Winter","No Holiday","Yes",1
"969",969,"14/02/2018",216,21,1.7,27,3.1,1734,-15.3,0,0,0,"Winter","No Holiday","Yes",1
"970",970,"14/02/2018",218,22,0.3,33,4,1436,-14.1,0,0,0,"Winter","No Holiday","Yes",1
"971",971,"14/02/2018",241,10,5.2,65,3.9,1313,-0.8,0.56,0,0,"Winter","No Holiday","Yes",1
"972",972,"14/02/2018",262,20,2.8,29,2.8,1473,-13.5,0,0,0,"Winter","No Holiday","Yes",1
"973",973,"14/02/2018",288,11,6.3,67,3.5,1179,0.6,0.52,0,0,"Winter","No Holiday","Yes",1
"974",974,"14/02/2018",292,7,1.3,66,1.1,1534,-4.3,0,0,0,"Winter","No Holiday","Yes",1
"975",975,"14/02/2018",312,12,6.9,67,3.9,986,1.1,0.42,0,0,"Winter","No Holiday","Yes",1
"976",976,"14/02/2018",316,19,3.9,37,1.4,1417,-9.4,0,0,0,"Winter","No Holiday","Yes",1
"977",977,"14/02/2018",326,9,3.9,64,2.9,1483,-2.3,0.18,0,0,"Winter","No Holiday","Yes",1
"978",978,"14/02/2018",349,13,7.2,65,3.8,773,1,0.61,0,0,"Winter","No Holiday","Yes",1
"979",979,"14/02/2018",398,14,7.8,57,3.5,675,-0.2,1.34,0,0,"Winter","No Holiday","Yes",1
"980",980,"14/02/2018",447,16,8,36,3.5,1013,-6.1,1.09,0,0,"Winter","No Holiday","Yes",1
"981",981,"14/02/2018",461,15,8.7,48,4.1,767,-1.7,1.68,0,0,"Winter","No Holiday","Yes",1
"982",982,"14/02/2018",484,17,6.6,34,2.8,1300,-8.1,0.42,0,0,"Winter","No Holiday","Yes",1
"983",983,"14/02/2018",559,18,5.1,34,2.3,1440,-9.5,0.09,0,0,"Winter","No Holiday","Yes",1
"984",984,"14/02/2018",606,8,2.1,65,1.1,1559,-3.8,0.01,0,0,"Winter","No Holiday","Yes",1
"985",985,"14/12/2017",52,4,-11,50,0.8,1718,-19.4,0,0,0,"Winter","No Holiday","Yes",0
"986",986,"14/12/2017",62,5,-10.8,48,0.8,1648,-19.6,0,0,0,"Winter","No Holiday","Yes",0
"987",987,"14/12/2017",80,3,-10.7,48,0.4,1651,-19.6,0,0,0,"Winter","No Holiday","Yes",0
"988",988,"14/12/2017",107,2,-10.6,44,0.8,1903,-20.5,0,0,0,"Winter","No Holiday","Yes",1
"989",989,"14/12/2017",108,6,-11,55,0.8,1541,-18.2,0,0,0,"Winter","No Holiday","Yes",1
"990",990,"14/12/2017",170,1,-9.8,48,0.8,2000,-18.7,0,0,0,"Winter","No Holiday","Yes",1
"991",991,"14/12/2017",171,0,-9.5,50,0.6,1953,-18,0,0,0,"Winter","No Holiday","Yes",1
"992",992,"14/12/2017",189,10,-7.7,43,0.9,1555,-18.1,0.35,0,0,"Winter","No Holiday","Yes",1
"993",993,"14/12/2017",211,23,-5.6,53,1.2,1290,-13.6,0,0,0,"Winter","No Holiday","Yes",1
"994",994,"14/12/2017",247,11,-6.1,38,1,1587,-18.1,0.52,0,0,"Winter","No Holiday","Yes",1
"995",995,"14/12/2017",277,20,-4.8,43,1.1,1397,-15.4,0,0,0,"Winter","No Holiday","Yes",1
"996",996,"14/12/2017",278,12,-4.9,34,1.3,1768,-18.3,0.6,0,0,"Winter","No Holiday","Yes",1
"997",997,"14/12/2017",279,7,-10.9,57,1.1,1387,-17.7,0,0,0,"Winter","No Holiday","Yes",1
"998",998,"14/12/2017",282,13,-3.8,32,0.9,1827,-18.1,0.52,0,0,"Winter","No Holiday","Yes",1
"999",999,"14/12/2017",294,14,-2.7,28,0.7,1857,-18.7,0.65,0,0,"Winter","No Holiday","Yes",1
"1000",1000,"14/12/2017",301,15,-2.5,29,1.1,1667,-18.1,0.48,0,0,"Winter","No Holiday","Yes",1
"1001",1001,"14/12/2017",305,9,-9.4,44,0.5,1680,-19.4,0.13,0,0,"Winter","No Holiday","Yes",1
"1002",1002,"14/12/2017",309,22,-4.9,44,1.1,1369,-15.3,0,0,0,"Winter","No Holiday","Yes",1
"1003",1003,"14/12/2017",316,21,-4.8,45,0.8,1351,-14.9,0,0,0,"Winter","No Holiday","Yes",1
"1004",1004,"14/12/2017",335,16,-2.4,28,0.9,1878,-18.4,0.35,0,0,"Winter","No Holiday","Yes",1
"1005",1005,"14/12/2017",382,17,-2.9,31,0.6,1723,-17.7,0.09,0,0,"Winter","No Holiday","Yes",1
"1006",1006,"14/12/2017",410,19,-4.2,40,0.9,1216,-15.8,0,0,0,"Winter","No Holiday","Yes",1
"1007",1007,"14/12/2017",612,18,-3.5,35,1.1,1414,-16.7,0,0,0,"Winter","No Holiday","Yes",1
"1008",1008,"14/12/2017",621,8,-10.4,54,1.1,1432,-17.9,0.01,0,0,"Winter","No Holiday","Yes",1
"1009",1009,"15/01/2018",38,4,4.9,73,1.8,881,0.4,0,0,0,"Winter","No Holiday","Yes",0
"1010",1010,"15/01/2018",55,5,5,76,1.9,808,1.1,0,0,0,"Winter","No Holiday","Yes",0
"1011",1011,"15/01/2018",58,3,4.4,70,1.7,928,-0.6,0,0,0,"Winter","No Holiday","Yes",0
"1012",1012,"15/01/2018",74,2,3.6,65,0.9,959,-2.3,0,0,0,"Winter","No Holiday","Yes",0
"1013",1013,"15/01/2018",82,6,4.9,83,3,582,2.2,0,0,0,"Winter","No Holiday","Yes",0
"1014",1014,"15/01/2018",122,1,3,62,0.9,835,-3.5,0,0,0,"Winter","No Holiday","Yes",1
"1015",1015,"15/01/2018",171,0,3,60,0.5,842,-4,0,0,0,"Winter","No Holiday","Yes",1
"1016",1016,"15/01/2018",209,7,4.4,87,1,357,2.4,0,0,0,"Winter","No Holiday","Yes",1
"1017",1017,"15/01/2018",212,10,4.2,82,2.2,560,1.3,0.22,0,0,"Winter","No Holiday","Yes",1
